timestamp,container,pid,ppid,user,gid,comm,event_type,node,score,is_anomaly,phase
2025-09-30T21:34:22.882590+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,0.1425,0,detection
2025-09-30T21:34:22.883405+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,0.1346,0,detection
2025-09-30T21:34:32.878655+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,0.1405,0,detection
2025-09-30T21:34:32.882226+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,0.1327,0,detection
2025-09-30T21:34:42.888111+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,0.1382,0,detection
2025-09-30T21:34:42.892703+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,0.1439,0,detection
2025-09-30T21:34:50.441116+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,-8.4508,1,detection
2025-09-30T21:34:50.444682+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,-0.1147,1,detection
2025-09-30T21:35:00.465547+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,-0.0258,1,detection
2025-09-30T21:35:01.454565+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,-0.0896,1,detection
2025-09-30T21:35:10.457955+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,0.0743,0,detection
2025-09-30T21:35:10.464574+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,-0.0215,1,detection
2025-09-30T21:35:19.051355+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,-0.0086,1,detection
2025-09-30T21:35:19.054367+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,0.2855,0,detection
2025-09-30T21:35:30.042947+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,0.0259,0,detection
2025-09-30T21:35:30.045490+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,0.0010,0,detection
2025-09-30T21:35:39.030577+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,syscall_freq_agg,CASA,0.0733,0,detection
2025-09-30T21:35:39.031323+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,syscall_freq_agg,CASA,0.1148,0,detection
2025-09-30T21:31:40.324935+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0,0,warmup
2025-09-30T21:31:40.327163+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0372,0,detection
2025-09-30T21:31:50.328670+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0346,0,detection
2025-09-30T21:31:50.329727+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0363,0,detection
2025-09-30T21:31:58.932832+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0336,0,detection
2025-09-30T21:31:58.933024+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0347,0,detection
2025-09-30T21:32:08.910619+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0404,0,detection
2025-09-30T21:32:08.910962+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0336,0,detection
2025-09-30T21:32:18.902789+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0402,0,detection
2025-09-30T21:32:18.902872+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0328,0,detection
2025-09-30T21:32:27.502899+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0387,0,detection
2025-09-30T21:32:27.502985+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0407,0,detection
2025-09-30T21:32:37.523213+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0382,0,detection
2025-09-30T21:32:37.523702+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0400,0,detection
2025-09-30T21:32:47.500694+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0374,0,detection
2025-09-30T21:32:47.500747+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0392,0,detection
2025-09-30T21:32:56.102642+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0366,0,detection
2025-09-30T21:32:56.102834+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0370,0,detection
2025-09-30T21:33:06.101651+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0432,0,detection
2025-09-30T21:33:06.102068+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0367,0,detection
2025-09-30T21:33:16.102966+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0420,0,detection
2025-09-30T21:33:16.103188+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0356,0,detection
2025-09-30T21:33:24.688195+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0398,0,detection
2025-09-30T21:33:24.688247+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0429,0,detection
2025-09-30T21:33:34.698510+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0393,0,detection
2025-09-30T21:33:34.698563+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0427,0,detection
2025-09-30T21:33:44.705684+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0387,0,detection
2025-09-30T21:33:44.706134+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0402,0,detection
2025-09-30T21:33:53.256694+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0428,0,detection
2025-09-30T21:33:53.256749+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0393,0,detection
2025-09-30T21:34:03.271199+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0430,0,detection
2025-09-30T21:34:03.272036+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0388,0,detection
2025-09-30T21:34:13.277530+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0395,0,detection
2025-09-30T21:34:13.277582+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0471,0,detection
2025-09-30T21:34:21.869987+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0390,0,detection
2025-09-30T21:34:21.870347+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0465,0,detection
2025-09-30T21:34:31.871062+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0387,0,detection
2025-09-30T21:34:31.871567+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0428,0,detection
2025-09-30T21:34:41.884263+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0455,0,detection
2025-09-30T21:34:41.884462+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0421,0,detection
2025-09-30T21:34:50.437399+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,-0.3561,1,detection
2025-09-30T21:34:50.437491+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0098,0,detection
2025-09-30T21:35:00.452377+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0557,1,detection
2025-09-30T21:35:00.453314+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0332,0,detection
2025-09-30T21:35:10.455824+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0426,0,detection
2025-09-30T21:35:10.456006+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0176,0,detection
2025-09-30T21:35:19.035511+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0328,0,detection
2025-09-30T21:35:19.036418+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0265,0,detection
2025-09-30T21:35:29.033611+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0432,0,detection
2025-09-30T21:35:29.034213+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0262,0,detection
2025-09-30T21:35:39.025745+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29307,29284,root,0,java,resource,CASA,0.0320,0,detection
2025-09-30T21:35:39.025799+00:00,vulhub/elasticsearch:1.5.1-with-tomcat,29353,29307,root,0,java,resource,CASA,0.0245,0,detection
