timestamp,container,pid,ppid,user,gid,comm,event_type,node,score,is_anomaly,phase
2025-09-30T21:31:02.746392+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,syscall_freq_agg,CASA,0.1257,0,detection
2025-09-30T21:31:02.749258+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,syscall_freq_agg,CASA,0.1418,0,detection
2025-09-30T21:31:12.731348+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,syscall_freq_agg,CASA,0.1409,0,detection
2025-09-30T21:31:21.743641+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,syscall_freq_agg,CASA,0.1400,0,detection
2025-09-30T21:31:30.298864+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,syscall_freq_agg,CASA,0.1392,0,detection
2025-09-30T21:31:40.332666+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,syscall_freq_agg,CASA,-2.8677,1,detection
2025-09-30T21:31:40.335387+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,syscall_freq_agg,CASA,-0.1128,1,detection
2025-09-30T21:31:50.335884+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,syscall_freq_agg,CASA,-0.0669,1,detection
2025-09-30T21:31:50.345148+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,syscall_freq_agg,CASA,0.0351,0,detection
2025-09-30T21:31:59.929425+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,syscall_freq_agg,CASA,0.0842,0,detection
2025-09-30T21:31:59.933798+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,syscall_freq_agg,CASA,-0.0366,1,detection
2025-09-30T21:28:01.559013+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0,0,warmup
2025-09-30T21:28:01.559248+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0285,0,detection
2025-09-30T21:28:01.559716+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0240,0,detection
2025-09-30T21:28:10.116437+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0279,0,detection
2025-09-30T21:28:10.116880+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0228,0,detection
